# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-07-24 15:29:54 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05543830 FOX RIVER AT WAUKESHA, WI
# -----------------------------------------------------------------------------------
#
# Data provided for site 05543830
#            TS   parameter     statistic     Description
#        155309       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	155309_00060_00003	155309_00060_00003_cd
USGS	05543830	1974-10-12	31.0	A
USGS	05543830	1974-10-13	32.0	A
USGS	05543830	1974-10-14	68.0	A
USGS	05543830	1974-10-15	58.0	A
USGS	05543830	1974-10-16	47.0	A
USGS	05543830	1974-10-17	42.0	A
USGS	05543830	1974-10-18	40.0	A
USGS	05543830	1974-10-19	39.0	A
USGS	05543830	1974-10-20	39.0	A
USGS	05543830	1974-10-21	37.0	A
USGS	05543830	1974-10-22	38.0	A
USGS	05543830	1974-10-23	37.0	A
USGS	05543830	1974-10-24	37.0	A
USGS	05543830	1974-10-25	37.0	A
USGS	05543830	1974-10-26	37.0	A
USGS	05543830	1974-10-27	37.0	A
USGS	05543830	1974-10-28	38.0	A
USGS	05543830	1974-10-29	43.0	A
USGS	05543830	1974-10-30	50.0	A
USGS	05543830	1974-10-31	56.0	A
USGS	05543830	1974-11-01	60.0	A
USGS	05543830	1974-11-02	58.0	A
USGS	05543830	1974-11-03	56.0	A
USGS	05543830	1974-11-04	54.0	A
USGS	05543830	1974-11-05	52.0	A
USGS	05543830	1974-11-06	54.0	A
USGS	05543830	1974-11-07	54.0	A
USGS	05543830	1974-11-08	52.0	A
USGS	05543830	1974-11-09	50.0	A
USGS	05543830	1974-11-10	56.0	A
USGS	05543830	1974-11-11	140	A
USGS	05543830	1974-11-12	100	A
USGS	05543830	1974-11-13	78.0	A
USGS	05543830	1974-11-14	64.0	A
USGS	05543830	1974-11-15	56.0	A
USGS	05543830	1974-11-16	51.0	A
USGS	05543830	1974-11-17	46.0	A
USGS	05543830	1974-11-18	45.0	A
USGS	05543830	1974-11-19	44.0	A
USGS	05543830	1974-11-20	44.0	A
USGS	05543830	1974-11-21	41.0	A
USGS	05543830	1974-11-22	41.0	A
USGS	05543830	1974-11-23	55.0	A
USGS	05543830	1974-11-24	67.0	A
USGS	05543830	1974-11-25	67.0	A
USGS	05543830	1974-11-26	56.0	A
USGS	05543830	1974-11-27	56.0	A
USGS	05543830	1974-11-28	52.0	A
USGS	05543830	1974-11-29	51.0	A
USGS	05543830	1974-11-30	51.0	A
USGS	05543830	1974-12-01	48.0	A
USGS	05543830	1974-12-02	48.0	A
USGS	05543830	1974-12-03	48.0	A
USGS	05543830	1974-12-04	46.0	A
USGS	05543830	1974-12-05	45.0	A
USGS	05543830	1974-12-06	48.0	A
USGS	05543830	1974-12-07	55.0	A
USGS	05543830	1974-12-08	70.0	A
USGS	05543830	1974-12-09	55.0	A
USGS	05543830	1974-12-10	58.0	A
USGS	05543830	1974-12-11	50.0	A
USGS	05543830	1974-12-12	49.0	A
USGS	05543830	1974-12-13	49.0	A
USGS	05543830	1974-12-14	54.0	A
USGS	05543830	1974-12-15	107	A
USGS	05543830	1974-12-16	165	A
USGS	05543830	1974-12-17	132	A
USGS	05543830	1974-12-18	89.0	A
USGS	05543830	1974-12-19	91.0	A
USGS	05543830	1974-12-20	76.0	A
USGS	05543830	1974-12-21	68.0	A
USGS	05543830	1974-12-22	56.0	A
USGS	05543830	1974-12-23	61.0	A
USGS	05543830	1974-12-24	52.0	A
USGS	05543830	1974-12-25	40.0	A
USGS	05543830	1974-12-26	50.0	A
USGS	05543830	1974-12-27	51.0	A
USGS	05543830	1974-12-28	50.0	A
USGS	05543830	1974-12-29	49.0	A
USGS	05543830	1974-12-30	48.0	A
USGS	05543830	1974-12-31	50.0	A
USGS	05543830	1975-01-01	45.0	A
USGS	05543830	1975-01-02	43.0	A
USGS	05543830	1975-01-03	48.0	A
USGS	05543830	1975-01-04	44.0	A
USGS	05543830	1975-01-05	40.0	A
USGS	05543830	1975-01-06	44.0	A
USGS	05543830	1975-01-07	44.0	A
USGS	05543830	1975-01-08	50.0	A
USGS	05543830	1975-01-09	56.0	A
USGS	05543830	1975-01-10	189	A
USGS	05543830	1975-01-11	326	A
USGS	05543830	1975-01-12	222	A
USGS	05543830	1975-01-13	285	A
USGS	05543830	1975-01-14	173	A
USGS	05543830	1975-01-15	117	A
USGS	05543830	1975-01-16	82.0	A
USGS	05543830	1975-01-17	65.0	A
USGS	05543830	1975-01-18	54.0	A
USGS	05543830	1975-01-19	50.0	A
USGS	05543830	1975-01-20	49.0	A
USGS	05543830	1975-01-21	48.0	A
USGS	05543830	1975-01-22	47.0	A
USGS	05543830	1975-01-23	48.0	A
USGS	05543830	1975-01-24	52.0	A
USGS	05543830	1975-01-25	58.0	A
USGS	05543830	1975-01-26	64.0	A
USGS	05543830	1975-01-27	62.0	A
USGS	05543830	1975-01-28	58.0	A
USGS	05543830	1975-01-29	68.0	A
USGS	05543830	1975-01-30	65.0	A
USGS	05543830	1975-01-31	61.0	A
USGS	05543830	1975-02-01	54.0	A
USGS	05543830	1975-02-02	50.0	A
USGS	05543830	1975-02-03	52.0	A
USGS	05543830	1975-02-04	49.0	A
USGS	05543830	1975-02-05	48.0	A
USGS	05543830	1975-02-06	46.0	A
USGS	05543830	1975-02-07	44.0	A
USGS	05543830	1975-02-08	43.0	A
USGS	05543830	1975-02-09	42.0	A
USGS	05543830	1975-02-10	41.0	A
USGS	05543830	1975-02-11	40.0	A
USGS	05543830	1975-02-12	39.0	A
USGS	05543830	1975-02-13	40.0	A
USGS	05543830	1975-02-14	40.0	A
USGS	05543830	1975-02-15	41.0	A
USGS	05543830	1975-02-16	42.0	A
USGS	05543830	1975-02-17	48.0	A
USGS	05543830	1975-02-18	49.0	A
USGS	05543830	1975-02-19	50.0	A
USGS	05543830	1975-02-20	50.0	A
USGS	05543830	1975-02-21	48.0	A
USGS	05543830	1975-02-22	50.0	A
USGS	05543830	1975-02-23	50.0	A
USGS	05543830	1975-02-24	92.0	A
USGS	05543830	1975-02-25	103	A
USGS	05543830	1975-02-26	92.0	A
USGS	05543830	1975-02-27	88.0	A
USGS	05543830	1975-02-28	83.0	A
USGS	05543830	1975-03-01	71.0	A
USGS	05543830	1975-03-02	65.0	A
USGS	05543830	1975-03-03	62.0	A
USGS	05543830	1975-03-04	58.0	A
USGS	05543830	1975-03-05	56.0	A
USGS	05543830	1975-03-06	61.0	A
USGS	05543830	1975-03-07	64.0	A
USGS	05543830	1975-03-08	58.0	A
USGS	05543830	1975-03-09	55.0	A
USGS	05543830	1975-03-10	55.0	A
USGS	05543830	1975-03-11	55.0	A
USGS	05543830	1975-03-12	56.0	A
USGS	05543830	1975-03-13	54.0	A
USGS	05543830	1975-03-14	54.0	A
USGS	05543830	1975-03-15	55.0	A
USGS	05543830	1975-03-16	62.0	A
USGS	05543830	1975-03-17	103	A
USGS	05543830	1975-03-18	290	A
USGS	05543830	1975-03-19	560	A
USGS	05543830	1975-03-20	798	A
USGS	05543830	1975-03-21	955	A
USGS	05543830	1975-03-22	1140	A
USGS	05543830	1975-03-23	1100	A
USGS	05543830	1975-03-24	910	A
USGS	05543830	1975-03-25	711	A
USGS	05543830	1975-03-26	546	A
USGS	05543830	1975-03-27	437	A
USGS	05543830	1975-03-28	367	A
USGS	05543830	1975-03-29	352	A
USGS	05543830	1975-03-30	341	A
USGS	05543830	1975-03-31	309	A
USGS	05543830	1975-04-01	301	A
USGS	05543830	1975-04-02	285	A
USGS	05543830	1975-04-03	245	A
USGS	05543830	1975-04-04	243	A
USGS	05543830	1975-04-05	227	A
USGS	05543830	1975-04-06	222	A
USGS	05543830	1975-04-07	235	A
USGS	05543830	1975-04-08	251	A
USGS	05543830	1975-04-09	243	A
USGS	05543830	1975-04-10	227	A
USGS	05543830	1975-04-11	219	A
USGS	05543830	1975-04-12	204	A
USGS	05543830	1975-04-13	191	A
USGS	05543830	1975-04-14	180	A
USGS	05543830	1975-04-15	175	A
USGS	05543830	1975-04-16	169	A
USGS	05543830	1975-04-17	163	A
USGS	05543830	1975-04-18	165	A
USGS	05543830	1975-04-19	175	A
USGS	05543830	1975-04-20	167	A
USGS	05543830	1975-04-21	151	A
USGS	05543830	1975-04-22	165	A
USGS	05543830	1975-04-23	182	A
USGS	05543830	1975-04-24	196	A
USGS	05543830	1975-04-25	187	A
USGS	05543830	1975-04-26	165	A
USGS	05543830	1975-04-27	165	A
USGS	05543830	1975-04-28	406	A
USGS	05543830	1975-04-29	663	A
USGS	05543830	1975-04-30	651	A
USGS	05543830	1975-05-01	574	A
USGS	05543830	1975-05-02	479	A
USGS	05543830	1975-05-03	376	A
USGS	05543830	1975-05-04	301	A
USGS	05543830	1975-05-05	274	A
USGS	05543830	1975-05-06	290	A
USGS	05543830	1975-05-07	288	A
USGS	05543830	1975-05-08	232	A
USGS	05543830	1975-05-09	189	A
USGS	05543830	1975-05-10	167	A
USGS	05543830	1975-05-11	153	A
USGS	05543830	1975-05-12	173	A
USGS	05543830	1975-05-13	169	A
USGS	05543830	1975-05-14	151	A
USGS	05543830	1975-05-15	142	A
USGS	05543830	1975-05-16	134	A
USGS	05543830	1975-05-17	127	A
USGS	05543830	1975-05-18	120	A
USGS	05543830	1975-05-19	117	A
USGS	05543830	1975-05-20	115	A
USGS	05543830	1975-05-21	111	A
USGS	05543830	1975-05-22	103	A
USGS	05543830	1975-05-23	95.0	A
USGS	05543830	1975-05-24	90.0	A
USGS	05543830	1975-05-25	88.0	A
USGS	05543830	1975-05-26	110	A
USGS	05543830	1975-05-27	80.0	A
USGS	05543830	1975-05-28	70.0	A
USGS	05543830	1975-05-29	64.0	A
USGS	05543830	1975-05-30	80.0	A
USGS	05543830	1975-05-31	100	A
USGS	05543830	1975-06-01	90.0	A
USGS	05543830	1975-06-02	80.0	A
USGS	05543830	1975-06-03	90.0	A
USGS	05543830	1975-06-04	110	A
USGS	05543830	1975-06-05	150	A
USGS	05543830	1975-06-06	130	A
USGS	05543830	1975-06-07	77.0	A
USGS	05543830	1975-06-08	65.0	A
USGS	05543830	1975-06-09	58.0	A
USGS	05543830	1975-06-10	54.0	A
USGS	05543830	1975-06-11	54.0	A
USGS	05543830	1975-06-12	61.0	A
USGS	05543830	1975-06-13	80.0	A
USGS	05543830	1975-06-14	110	A
USGS	05543830	1975-06-15	180	A
USGS	05543830	1975-06-16	330	A
USGS	05543830	1975-06-17	300	A
USGS	05543830	1975-06-18	250	A
USGS	05543830	1975-06-19	400	A
USGS	05543830	1975-06-20	370	A
USGS	05543830	1975-06-21	260	A
USGS	05543830	1975-06-22	220	A
USGS	05543830	1975-06-23	210	A
USGS	05543830	1975-06-24	200	A
USGS	05543830	1975-06-25	300	A
USGS	05543830	1975-06-26	280	A
USGS	05543830	1975-06-27	170	A
USGS	05543830	1975-06-28	109	A
USGS	05543830	1975-06-29	89.0	A
USGS	05543830	1975-06-30	77.0	A
USGS	05543830	1975-07-01	70.0	A
USGS	05543830	1975-07-02	65.0	A
USGS	05543830	1975-07-03	65.0	A
USGS	05543830	1975-07-04	64.0	A
USGS	05543830	1975-07-05	62.0	A
USGS	05543830	1975-07-06	61.0	A
USGS	05543830	1975-07-07	59.0	A
USGS	05543830	1975-07-08	58.0	A
USGS	05543830	1975-07-09	58.0	A
USGS	05543830	1975-07-10	58.0	A
USGS	05543830	1975-07-11	56.0	A
USGS	05543830	1975-07-12	55.0	A
USGS	05543830	1975-07-13	56.0	A
USGS	05543830	1975-07-14	51.0	A
USGS	05543830	1975-07-15	48.0	A
USGS	05543830	1975-07-16	45.0	A
USGS	05543830	1975-07-17	42.0	A
USGS	05543830	1975-07-18	64.0	A
USGS	05543830	1975-07-19	74.0	A
USGS	05543830	1975-07-20	80.0	A
USGS	05543830	1975-07-21	82.0	A
USGS	05543830	1975-07-22	83.0	A
USGS	05543830	1975-07-23	106	A
USGS	05543830	1975-07-24	111	A
USGS	05543830	1975-07-25	109	A
USGS	05543830	1975-07-26	107	A
USGS	05543830	1975-07-27	107	A
USGS	05543830	1975-07-28	106	A
USGS	05543830	1975-07-29	95.0	A
USGS	05543830	1975-07-30	68.0	A
USGS	05543830	1975-07-31	51.0	A
USGS	05543830	1975-08-01	45.0	A
USGS	05543830	1975-08-02	56.0	A
USGS	05543830	1975-08-03	62.0	A
USGS	05543830	1975-08-04	65.0	A
USGS	05543830	1975-08-05	58.0	A
USGS	05543830	1975-08-06	55.0	A
USGS	05543830	1975-08-07	54.0	A
USGS	05543830	1975-08-08	51.0	A
USGS	05543830	1975-08-09	49.0	A
USGS	05543830	1975-08-10	45.0	A
USGS	05543830	1975-08-11	44.0	A
USGS	05543830	1975-08-12	38.0	A
USGS	05543830	1975-08-13	33.0	A
USGS	05543830	1975-08-14	33.0	A
USGS	05543830	1975-08-15	31.0	A
USGS	05543830	1975-08-16	29.0	A
USGS	05543830	1975-08-17	29.0	A
USGS	05543830	1975-08-18	33.0	A
USGS	05543830	1975-08-19	33.0	A
USGS	05543830	1975-08-20	56.0	A
USGS	05543830	1975-08-21	68.0	A
USGS	05543830	1975-08-22	92.0	A
USGS	05543830	1975-08-23	180	A
USGS	05543830	1975-08-24	191	A
USGS	05543830	1975-08-25	199	A
USGS	05543830	1975-08-26	191	A
USGS	05543830	1975-08-27	182	A
USGS	05543830	1975-08-28	171	A
USGS	05543830	1975-08-29	178	A
USGS	05543830	1975-08-30	157	A
USGS	05543830	1975-08-31	150	A
USGS	05543830	1975-09-01	130	A
USGS	05543830	1975-09-02	110	A
USGS	05543830	1975-09-03	98.0	A
USGS	05543830	1975-09-04	86.0	A
USGS	05543830	1975-09-05	90.0	A
USGS	05543830	1975-09-06	100	A
USGS	05543830	1975-09-07	120	A
USGS	05543830	1975-09-08	160	A
USGS	05543830	1975-09-09	130	A
USGS	05543830	1975-09-10	120	A
USGS	05543830	1975-09-11	100	A
USGS	05543830	1975-09-12	73.0	A
USGS	05543830	1975-09-13	26.0	A
USGS	05543830	1975-09-14	40.0	A
USGS	05543830	1975-09-15	48.0	A
USGS	05543830	1975-09-16	49.0	A
USGS	05543830	1975-09-17	45.0	A
USGS	05543830	1975-09-18	44.0	A
USGS	05543830	1975-09-19	40.0	A
USGS	05543830	1975-09-20	40.0	A
USGS	05543830	1975-09-21	45.0	A
USGS	05543830	1975-09-22	44.0	A
USGS	05543830	1975-09-23	40.0	A
USGS	05543830	1975-09-24	37.0	A
USGS	05543830	1975-09-25	35.0	A
USGS	05543830	1975-09-26	32.0	A
USGS	05543830	1975-09-27	32.0	A
USGS	05543830	1975-09-28	33.0	A
USGS	05543830	1975-09-29	34.0	A
USGS	05543830	1975-09-30	35.0	A
USGS	05543830	1975-10-01	32.0	A
USGS	05543830	1975-10-02	30.0	A
USGS	05543830	1975-10-03	29.0	A
USGS	05543830	1975-10-04	27.0	A
USGS	05543830	1975-10-05	26.0	A
USGS	05543830	1975-10-06	26.0	A
USGS	05543830	1975-10-07	26.0	A
USGS	05543830	1975-10-08	26.0	A
USGS	05543830	1975-10-09	29.0	A
USGS	05543830	1975-10-10	28.0	A
USGS	05543830	1975-10-11	26.0	A
USGS	05543830	1975-10-12	25.0	A
USGS	05543830	1975-10-13	27.0	A
USGS	05543830	1975-10-14	35.0	A
USGS	05543830	1975-10-15	40.0	A
USGS	05543830	1975-10-16	32.0	A
USGS	05543830	1975-10-17	29.0	A
USGS	05543830	1975-10-18	27.0	A
USGS	05543830	1975-10-19	26.0	A
USGS	05543830	1975-10-20	26.0	A
USGS	05543830	1975-10-21	27.0	A
USGS	05543830	1975-10-22	27.0	A
USGS	05543830	1975-10-23	28.0	A
USGS	05543830	1975-10-24	31.0	A
USGS	05543830	1975-10-25	30.0	A
USGS	05543830	1975-10-26	27.0	A
USGS	05543830	1975-10-27	26.0	A
USGS	05543830	1975-10-28	26.0	A
USGS	05543830	1975-10-29	25.0	A
USGS	05543830	1975-10-30	24.0	A
USGS	05543830	1975-10-31	24.0	A
USGS	05543830	1975-11-01	24.0	A
USGS	05543830	1975-11-02	36.0	A
USGS	05543830	1975-11-03	52.0	A
USGS	05543830	1975-11-04	56.0	A
USGS	05543830	1975-11-05	46.0	A
USGS	05543830	1975-11-06	40.0	A
USGS	05543830	1975-11-07	37.0	A
USGS	05543830	1975-11-08	38.0	A
USGS	05543830	1975-11-09	41.0	A
USGS	05543830	1975-11-10	74.0	A
USGS	05543830	1975-11-11	74.0	A
USGS	05543830	1975-11-12	61.0	A
USGS	05543830	1975-11-13	48.0	A
USGS	05543830	1975-11-14	43.0	A
USGS	05543830	1975-11-15	40.0	A
USGS	05543830	1975-11-16	38.0	A
USGS	05543830	1975-11-17	38.0	A
USGS	05543830	1975-11-18	39.0	A
USGS	05543830	1975-11-19	41.0	A
USGS	05543830	1975-11-20	44.0	A
USGS	05543830	1975-11-21	42.0	A
USGS	05543830	1975-11-22	41.0	A
USGS	05543830	1975-11-23	38.0	A
USGS	05543830	1975-11-24	36.0	A
USGS	05543830	1975-11-25	33.0	A
USGS	05543830	1975-11-26	33.0	A
USGS	05543830	1975-11-27	33.0	A
USGS	05543830	1975-11-28	37.0	A
USGS	05543830	1975-11-29	83.0	A
USGS	05543830	1975-11-30	183	A
USGS	05543830	1975-12-01	160	A
USGS	05543830	1975-12-02	124	A
USGS	05543830	1975-12-03	103	A
USGS	05543830	1975-12-04	101	A
USGS	05543830	1975-12-05	87.0	A
USGS	05543830	1975-12-06	81.0	A
USGS	05543830	1975-12-07	71.0	A
USGS	05543830	1975-12-08	66.0	A
USGS	05543830	1975-12-09	62.0	A
USGS	05543830	1975-12-10	55.0	A
USGS	05543830	1975-12-11	51.0	A
USGS	05543830	1975-12-12	50.0	A
USGS	05543830	1975-12-13	62.0	A
USGS	05543830	1975-12-14	116	A
USGS	05543830	1975-12-15	137	A
USGS	05543830	1975-12-16	119	A
USGS	05543830	1975-12-17	72.0	A
USGS	05543830	1975-12-18	61.0	A
USGS	05543830	1975-12-19	52.0	A
USGS	05543830	1975-12-20	52.0	A
USGS	05543830	1975-12-21	48.0	A
USGS	05543830	1975-12-22	93.0	A
USGS	05543830	1975-12-23	54.0	A
USGS	05543830	1975-12-24	50.0	A
USGS	05543830	1975-12-25	46.0	A
USGS	05543830	1975-12-26	47.0	A
USGS	05543830	1975-12-27	50.0	A
USGS	05543830	1975-12-28	50.0	A
USGS	05543830	1975-12-29	52.0	A
USGS	05543830	1975-12-30	52.0	A
USGS	05543830	1975-12-31	56.0	A
USGS	05543830	1976-01-01	60.0	A
USGS	05543830	1976-01-02	60.0	A
USGS	05543830	1976-01-03	54.0	A
USGS	05543830	1976-01-04	48.0	A
USGS	05543830	1976-01-05	49.0	A
USGS	05543830	1976-01-06	48.0	A
USGS	05543830	1976-01-07	47.0	A
USGS	05543830	1976-01-08	46.0	A
USGS	05543830	1976-01-09	46.0	A
USGS	05543830	1976-01-10	44.0	A
USGS	05543830	1976-01-11	44.0	A
USGS	05543830	1976-01-12	43.0	A
USGS	05543830	1976-01-13	42.0	A
USGS	05543830	1976-01-14	42.0	A
USGS	05543830	1976-01-15	42.0	A
USGS	05543830	1976-01-16	40.0	A
USGS	05543830	1976-01-17	40.0	A
USGS	05543830	1976-01-18	39.0	A
USGS	05543830	1976-01-19	38.0	A
USGS	05543830	1976-01-20	38.0	A
USGS	05543830	1976-01-21	41.0	A
USGS	05543830	1976-01-22	41.0	A
USGS	05543830	1976-01-23	39.0	A
USGS	05543830	1976-01-24	38.0	A
USGS	05543830	1976-01-25	38.0	A
USGS	05543830	1976-01-26	42.0	A
USGS	05543830	1976-01-27	42.0	A
USGS	05543830	1976-01-28	42.0	A
USGS	05543830	1976-01-29	42.0	A
USGS	05543830	1976-01-30	40.0	A
USGS	05543830	1976-01-31	40.0	A
USGS	05543830	1976-02-01	42.0	A
USGS	05543830	1976-02-02	42.0	A
USGS	05543830	1976-02-03	42.0	A
USGS	05543830	1976-02-04	40.0	A
USGS	05543830	1976-02-05	39.0	A
USGS	05543830	1976-02-06	38.0	A
USGS	05543830	1976-02-07	40.0	A
USGS	05543830	1976-02-08	42.0	A
USGS	05543830	1976-02-09	41.0	A
USGS	05543830	1976-02-10	43.0	A
USGS	05543830	1976-02-11	46.0	A
USGS	05543830	1976-02-12	58.0	A
USGS	05543830	1976-02-13	101	A
USGS	05543830	1976-02-14	89.0	A
USGS	05543830	1976-02-15	124	A
USGS	05543830	1976-02-16	204	A
USGS	05543830	1976-02-17	218	A
USGS	05543830	1976-02-18	282	A
USGS	05543830	1976-02-19	317	A
USGS	05543830	1976-02-20	287	A
USGS	05543830	1976-02-21	244	A
USGS	05543830	1976-02-22	197	A
USGS	05543830	1976-02-23	177	A
USGS	05543830	1976-02-24	186	A
USGS	05543830	1976-02-25	206	A
USGS	05543830	1976-02-26	268	A
USGS	05543830	1976-02-27	287	A
USGS	05543830	1976-02-28	284	A
USGS	05543830	1976-02-29	282	A
USGS	05543830	1976-03-01	271	A
USGS	05543830	1976-03-02	273	A
USGS	05543830	1976-03-03	326	A
USGS	05543830	1976-03-04	489	A
USGS	05543830	1976-03-05	920	A
USGS	05543830	1976-03-06	930	A
USGS	05543830	1976-03-07	896	A
USGS	05543830	1976-03-08	665	A
USGS	05543830	1976-03-09	543	A
USGS	05543830	1976-03-10	459	A
USGS	05543830	1976-03-11	379	A
USGS	05543830	1976-03-12	388	A
USGS	05543830	1976-03-13	459	A
USGS	05543830	1976-03-14	446	A
USGS	05543830	1976-03-15	421	A
USGS	05543830	1976-03-16	391	A
USGS	05543830	1976-03-17	343	A
USGS	05543830	1976-03-18	303	A
USGS	05543830	1976-03-19	273	A
USGS	05543830	1976-03-20	257	A
USGS	05543830	1976-03-21	233	A
USGS	05543830	1976-03-22	201	A
USGS	05543830	1976-03-23	199	A
USGS	05543830	1976-03-24	190	A
USGS	05543830	1976-03-25	164	A
USGS	05543830	1976-03-26	183	A
USGS	05543830	1976-03-27	317	A
USGS	05543830	1976-03-28	385	A
USGS	05543830	1976-03-29	343	A
USGS	05543830	1976-03-30	349	A
USGS	05543830	1976-03-31	343	A
USGS	05543830	1976-04-01	306	A
USGS	05543830	1976-04-02	273	A
USGS	05543830	1976-04-03	241	A
USGS	05543830	1976-04-04	211	A
USGS	05543830	1976-04-05	188	A
USGS	05543830	1976-04-06	181	A
USGS	05543830	1976-04-07	150	A
USGS	05543830	1976-04-08	148	A
USGS	05543830	1976-04-09	156	A
USGS	05543830	1976-04-10	150	A
USGS	05543830	1976-04-11	152	A
USGS	05543830	1976-04-12	150	A
USGS	05543830	1976-04-13	142	A
USGS	05543830	1976-04-14	138	A
USGS	05543830	1976-04-15	144	A
USGS	05543830	1976-04-16	152	A
USGS	05543830	1976-04-17	142	A
USGS	05543830	1976-04-18	133	A
USGS	05543830	1976-04-19	121	A
USGS	05543830	1976-04-20	116	A
USGS	05543830	1976-04-21	128	A
USGS	05543830	1976-04-22	166	A
USGS	05543830	1976-04-23	164	A
USGS	05543830	1976-04-24	241	A
USGS	05543830	1976-04-25	459	A
USGS	05543830	1976-04-26	543	A
USGS	05543830	1976-04-27	505	A
USGS	05543830	1976-04-28	434	A
USGS	05543830	1976-04-29	352	A
USGS	05543830	1976-04-30	292	A
USGS	05543830	1976-05-01	246	A
USGS	05543830	1976-05-02	213	A
USGS	05543830	1976-05-03	188	A
USGS	05543830	1976-05-04	170	A
USGS	05543830	1976-05-05	199	A
USGS	05543830	1976-05-06	312	A
USGS	05543830	1976-05-07	340	A
USGS	05543830	1976-05-08	284	A
USGS	05543830	1976-05-09	228	A
USGS	05543830	1976-05-10	197	A
USGS	05543830	1976-05-11	172	A
USGS	05543830	1976-05-12	156	A
USGS	05543830	1976-05-13	146	A
USGS	05543830	1976-05-14	109	A
USGS	05543830	1976-05-15	156	A
USGS	05543830	1976-05-16	204	A
USGS	05543830	1976-05-17	204	A
USGS	05543830	1976-05-18	179	A
USGS	05543830	1976-05-19	162	A
USGS	05543830	1976-05-20	144	A
USGS	05543830	1976-05-21	121	A
USGS	05543830	1976-05-22	101	A
USGS	05543830	1976-05-23	92.0	A
USGS	05543830	1976-05-24	87.0	A
USGS	05543830	1976-05-25	81.0	A
USGS	05543830	1976-05-26	71.0	A
USGS	05543830	1976-05-27	63.0	A
USGS	05543830	1976-05-28	75.0	A
USGS	05543830	1976-05-29	101	A
USGS	05543830	1976-05-30	114	A
USGS	05543830	1976-05-31	106	A
USGS	05543830	1976-06-01	101	A
USGS	05543830	1976-06-02	90.0	A
USGS	05543830	1976-06-03	77.0	A
USGS	05543830	1976-06-04	65.0	A
USGS	05543830	1976-06-05	58.0	A
USGS	05543830	1976-06-06	52.0	A
USGS	05543830	1976-06-07	48.0	A
USGS	05543830	1976-06-08	46.0	A
USGS	05543830	1976-06-09	43.0	A
USGS	05543830	1976-06-10	41.0	A
USGS	05543830	1976-06-11	43.0	A
USGS	05543830	1976-06-12	41.0	A
USGS	05543830	1976-06-13	55.0	A
USGS	05543830	1976-06-14	121	A
USGS	05543830	1976-06-15	123	A
USGS	05543830	1976-06-16	101	A
USGS	05543830	1976-06-17	70.0	A
USGS	05543830	1976-06-18	64.0	A
USGS	05543830	1976-06-19	62.0	A
USGS	05543830	1976-06-20	60.0	A
USGS	05543830	1976-06-21	58.0	A
USGS	05543830	1976-06-22	56.0	A
USGS	05543830	1976-06-23	60.0	A
USGS	05543830	1976-06-24	56.0	A
USGS	05543830	1976-06-25	52.0	A
USGS	05543830	1976-06-26	50.0	A
USGS	05543830	1976-06-27	47.0	A
USGS	05543830	1976-06-28	43.0	A
USGS	05543830	1976-06-29	40.0	A
USGS	05543830	1976-06-30	45.0	A
USGS	05543830	1976-07-01	40.0	A
USGS	05543830	1976-07-02	36.0	A
USGS	05543830	1976-07-03	32.0	A
USGS	05543830	1976-07-04	30.0	A
USGS	05543830	1976-07-05	30.0	A
USGS	05543830	1976-07-06	30.0	A
USGS	05543830	1976-07-07	28.0	A
USGS	05543830	1976-07-08	28.0	A
USGS	05543830	1976-07-09	30.0	A
USGS	05543830	1976-07-10	27.0	A
USGS	05543830	1976-07-11	25.0	A
USGS	05543830	1976-07-12	23.0	A
USGS	05543830	1976-07-13	22.0	A
USGS	05543830	1976-07-14	20.0	A
USGS	05543830	1976-07-15	23.0	A
USGS	05543830	1976-07-16	23.0	A
USGS	05543830	1976-07-17	22.0	A
USGS	05543830	1976-07-18	20.0	A
USGS	05543830	1976-07-19	19.0	A
USGS	05543830	1976-07-20	21.0	A
USGS	05543830	1976-07-21	21.0	A
USGS	05543830	1976-07-22	24.0	A
USGS	05543830	1976-07-23	25.0	A
USGS	05543830	1976-07-24	20.0	A
USGS	05543830	1976-07-25	19.0	A
USGS	05543830	1976-07-26	19.0	A
USGS	05543830	1976-07-27	20.0	A
USGS	05543830	1976-07-28	30.0	A
USGS	05543830	1976-07-29	24.0	A
USGS	05543830	1976-07-30	33.0	A
USGS	05543830	1976-07-31	35.0	A
USGS	05543830	1976-08-01	31.0	A
USGS	05543830	1976-08-02	26.0	A
USGS	05543830	1976-08-03	23.0	A
USGS	05543830	1976-08-04	18.0	A
